AÑO,AREA,NIVEL,GENERO,ENTIDAD,REGION,N
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Chihuahua,Noroeste,9
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Ciudad de México,Centrosur,289
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Coahuila,Noreste,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Colima,Occidente,7
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Durango,Noroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Guanajuato,Centronorte,52
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Guerrero,Suroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Hidalgo,Oriente,10
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Jalisco,Occidente,37
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Michoacán,Occidente,31
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Morelos,Centrosur,28
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,México,Centrosur,26
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Nuevo León,Noreste,31
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Oaxaca,Suroeste,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Puebla,Oriente,70
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Querétaro,Centronorte,25
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Quintana Roo,Sureste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,San Luis Potosí,Centronorte,26
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,56
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Sinaloa,Noroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Sonora,Noroeste,29
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Tabasco,Sureste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Tamaulipas,Noreste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Tlaxcala,Oriente,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Veracruz,Oriente,11
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Yucatán,Sureste,18
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,HOMBRE,Zacatecas,Centronorte,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Aguascalientes,Centronorte,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Baja California,Noroeste,22
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Baja California Sur,Noroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Campeche,Sureste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Chiapas,Suroeste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Chihuahua,Noroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Ciudad de México,Centrosur,134
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Coahuila,Noreste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Durango,Noroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Guanajuato,Centronorte,30
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Guerrero,Suroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Hidalgo,Oriente,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Jalisco,Occidente,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Michoacán,Occidente,11
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Morelos,Centrosur,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,México,Centrosur,13
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Nayarit,Occidente,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Nuevo León,Noreste,12
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Oaxaca,Suroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Puebla,Oriente,17
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Querétaro,Centronorte,7
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Quintana Roo,Sureste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,San Luis Potosí,Centronorte,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,16
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Sinaloa,Noroeste,9
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Sonora,Noroeste,12
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Tabasco,Sureste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Tamaulipas,Noreste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Yucatán,Sureste,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,2,MUJER,Zacatecas,Centronorte,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Aguascalientes,Centronorte,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Baja California,Noroeste,35
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Baja California Sur,Noroeste,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Chihuahua,Noroeste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Ciudad de México,Centrosur,186
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Coahuila,Noreste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Colima,Occidente,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Guanajuato,Centronorte,42
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Guerrero,Suroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Hidalgo,Oriente,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Jalisco,Occidente,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Michoacán,Occidente,24
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Morelos,Centrosur,30
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,México,Centrosur,11
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Nuevo León,Noreste,16
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Puebla,Oriente,39
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Querétaro,Centronorte,26
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Quintana Roo,Sureste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,San Luis Potosí,Centronorte,23
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,32
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Sinaloa,Noroeste,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Sonora,Noroeste,9
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Tabasco,Sureste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Tamaulipas,Noreste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Yucatán,Sureste,9
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,HOMBRE,Zacatecas,Centronorte,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Baja California,Noroeste,7
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Baja California Sur,Noroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Ciudad de México,Centrosur,55
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Coahuila,Noreste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Colima,Occidente,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Guanajuato,Centronorte,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Guerrero,Suroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Hidalgo,Oriente,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Jalisco,Occidente,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Michoacán,Occidente,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Morelos,Centrosur,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,México,Centrosur,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Nuevo León,Noreste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Oaxaca,Suroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Puebla,Oriente,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Querétaro,Centronorte,15
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,San Luis Potosí,Centronorte,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,11
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Sinaloa,Noroeste,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Sonora,Noroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Tamaulipas,Noreste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Veracruz,Oriente,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,3,MUJER,Yucatán,Sureste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Aguascalientes,Centronorte,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Baja California,Noroeste,16
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Baja California Sur,Noroeste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Campeche,Sureste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Chiapas,Suroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Chihuahua,Noroeste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Ciudad de México,Centrosur,246
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Coahuila,Noreste,11
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Colima,Occidente,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Durango,Noroeste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Guanajuato,Centronorte,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Guerrero,Suroeste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Hidalgo,Oriente,9
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Jalisco,Occidente,13
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Michoacán,Occidente,15
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Morelos,Centrosur,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,México,Centrosur,15
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Nuevo León,Noreste,7
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Oaxaca,Suroeste,7
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Puebla,Oriente,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Querétaro,Centronorte,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Quintana Roo,Sureste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,San Luis Potosí,Centronorte,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,72
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Sinaloa,Noroeste,10
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Sonora,Noroeste,11
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Tabasco,Sureste,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Tamaulipas,Noreste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Tlaxcala,Oriente,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Veracruz,Oriente,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Yucatán,Sureste,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,HOMBRE,Zacatecas,Centronorte,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Aguascalientes,Centronorte,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Baja California,Noroeste,14
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Baja California Sur,Noroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Campeche,Sureste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Chiapas,Suroeste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Chihuahua,Noroeste,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Ciudad de México,Centrosur,163
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Coahuila,Noreste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Colima,Occidente,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Guanajuato,Centronorte,7
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Guerrero,Suroeste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Hidalgo,Oriente,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Jalisco,Occidente,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Michoacán,Occidente,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Morelos,Centrosur,4
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,México,Centrosur,12
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Nuevo León,Noreste,11
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Oaxaca,Suroeste,7
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Puebla,Oriente,7
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Querétaro,Centronorte,9
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Quintana Roo,Sureste,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,San Luis Potosí,Centronorte,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,39
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Sinaloa,Noroeste,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Sonora,Noroeste,13
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Tabasco,Sureste,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Tamaulipas,Noreste,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Tlaxcala,Oriente,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Veracruz,Oriente,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Yucatán,Sureste,5
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,C,MUJER,Zacatecas,Centronorte,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Baja California,Noroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Ciudad de México,Centrosur,60
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Guanajuato,Centronorte,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Michoacán,Occidente,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Morelos,Centrosur,12
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,México,Centrosur,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Puebla,Oriente,6
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Querétaro,Centronorte,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,San Luis Potosí,Centronorte,8
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,18
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,HOMBRE,Sonora,Noroeste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,Ciudad de México,Centrosur,21
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,Guanajuato,Centronorte,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,Michoacán,Occidente,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,Morelos,Centrosur,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,México,Centrosur,2
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,Querétaro,Centronorte,3
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,Quintana Roo,Sureste,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,San Luis Potosí,Centronorte,1
2025,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,E,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,6
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Aguascalientes,Centronorte,13
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Baja California,Noroeste,57
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Baja California Sur,Noroeste,4
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Campeche,Sureste,10
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Chiapas,Suroeste,35
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Chihuahua,Noroeste,54
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Ciudad de México,Centrosur,435
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Coahuila,Noreste,16
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Colima,Occidente,17
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Durango,Noroeste,12
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Guanajuato,Centronorte,42
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Guerrero,Suroeste,14
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Hidalgo,Oriente,22
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Jalisco,Occidente,122
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Michoacán,Occidente,68
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Morelos,Centrosur,25
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,México,Centrosur,109
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Nayarit,Occidente,5
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Nuevo León,Noreste,43
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Oaxaca,Suroeste,12
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Puebla,Oriente,66
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Querétaro,Centronorte,32
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Quintana Roo,Sureste,9
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,San Luis Potosí,Centronorte,29
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,69
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Sinaloa,Noroeste,27
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Sonora,Noroeste,25
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Tabasco,Sureste,7
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Tamaulipas,Noreste,30
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Tlaxcala,Oriente,11
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Veracruz,Oriente,79
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Yucatán,Sureste,38
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,HOMBRE,Zacatecas,Centronorte,25
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Aguascalientes,Centronorte,20
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Baja California,Noroeste,58
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Baja California Sur,Noroeste,4
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Campeche,Sureste,17
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Chiapas,Suroeste,38
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Chihuahua,Noroeste,64
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Ciudad de México,Centrosur,544
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Coahuila,Noreste,21
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Colima,Occidente,22
2025,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,1,MUJER,Durango,Noroeste,11
